"","lane","tile","code","value"
"2833",1,1105,204,0.0012193868169561
"2315",1,1106,204,0
"2575",1,1106,204,0.00107979471795261
"2825",1,1106,204,0.00107979471795261
"2317",1,1107,204,0
"2581",1,1107,204,0.00103739311452955
"2835",1,1107,204,0.00103739311452955
"2319",1,1108,204,0
"2577",1,1108,204,0.00119472201913595
"2837",1,1108,204,0.00119472201913595
"2325",1,1109,204,0
"2589",1,1109,204,0.00139681249856949
"2847",1,1109,204,0.00139681249856949
"2327",1,1110,204,0
"2585",1,1110,204,0.00133575638756156
"2851",1,1110,204,0.00133575638756156
"2329",1,1111,204,0
"2583",1,1111,204,0.00112267350777984
"2855",1,1111,204,0.00112267350777984
"2333",1,1112,204,0
"2587",1,1112,204,0.00118408619891852
"2849",1,1112,204,0.00118408619891852
"2331",1,1113,204,0
"2593",1,1113,204,0.00124560913536698
"2859",1,1113,204,0.00124560913536698
"2335",1,1114,204,0
"2591",1,1114,204,0.0013466018717736
"2857",1,1114,204,0.0013466018717736
"2337",1,1115,204,0
"2595",1,1115,204,0.00138370133936405
"2853",1,1115,204,0.00138370133936405
"2339",1,1116,204,0
"2597",1,1116,204,0.00150642194785178
"2861",1,1116,204,0.00150642194785178
"2341",1,1201,204,0
"2599",1,1201,204,0.0013301185099408
"2871",1,1201,204,0.0013301185099408
"2353",1,1202,204,0
"2605",1,1202,204,0.00116061198059469
"2873",1,1202,204,0.00116061198059469
"2355",1,1203,204,0
"2601",1,1203,204,0.00139756768476218
"2875",1,1203,204,0.00139756768476218
"2345",1,1204,204,0
"2607",1,1204,204,0.00124480144586414
"2881",1,1204,204,0.00124480144586414
"2343",1,1205,204,0
"2609",1,1205,204,0.00101667223498225
"2879",1,1205,204,0.00101667223498225
"2347",1,1206,204,0
"2613",1,1206,204,0.00126047199591994
"2883",1,1206,204,0.00126047199591994
"2349",1,1207,204,0
"2611",1,1207,204,0.00118405476678163
"2885",1,1207,204,0.00118405476678163
"2351",1,1208,204,0
"2603",1,1208,204,0.00102024374064058
"2877",1,1208,204,0.00102024374064058
"2357",1,1209,204,0
"2615",1,1209,204,0.00126292114146054
"2895",1,1209,204,0.00126292114146054
"2359",1,1210,204,0
"2619",1,1210,204,0.00125235877931118
"2897",1,1210,204,0.00125235877931118
"2361",1,1211,204,0
"2617",1,1211,204,0.0012180651538074
"2899",1,1211,204,0.0012180651538074
"2365",1,1212,204,0
"2623",1,1212,204,0.00112149876076728
"2903",1,1212,204,0.00112149876076728
"2363",1,1213,204,0
"2625",1,1213,204,0.00114929967094213
"2901",1,1213,204,0.00114929967094213
"2367",1,1214,204,0
"2629",1,1214,204,0.00139286858029664
"2905",1,1214,204,0.00139286858029664
"2369",1,1215,204,0
"2627",1,1215,204,0.00131676089949906
"2907",1,1215,204,0.00131676089949906
"2371",1,1216,204,0
"2621",1,1216,204,0.00141650019213557
"2909",1,1216,204,0.00141650019213557
"2437",1,2101,204,0
"2697",1,2101,204,0.00117089634295553
"2984",1,2101,204,0.00117089634295553
"2447",1,2102,204,0
"2699",1,2102,204,0.00127506209537387
"3012",1,2102,204,0.00127506209537387
"2451",1,2103,204,0
"2695",1,2103,204,0.00122354039922357
"3014",1,2103,204,0.00122354039922357
"2449",1,2104,204,0
"2701",1,2104,204,0.00126884737983346
"3036",1,2104,204,0.00126884737983346
"2439",1,2105,204,0
"2707",1,2105,204,0.00105255492962897
"3025",1,2105,204,0.00105255492962897
"2441",1,2106,204,0
"2709",1,2106,204,0.00113823381252587
"3029",1,2106,204,0.00113823381252587
"2443",1,2107,204,0
"2705",1,2107,204,0.00147455651313066
"3027",1,2107,204,0.00147455651313066
"2445",1,2108,204,0
"2703",1,2108,204,0.00115970987826586
"3034",1,2108,204,0.00115970987826586
"2453",1,2109,204,0
"2713",1,2109,204,0.00123106618411839
"2996",1,2109,204,0.00123106618411839
"2455",1,2110,204,0
"2715",1,2110,204,0.00127653055824339
"3031",1,2110,204,0.00127653055824339
"2461",1,2111,204,0
"2711",1,2111,204,0.0011727319797501
"3038",1,2111,204,0.0011727319797501
"2459",1,2112,204,0
"2717",1,2112,204,0.00114739069249481
"3056",1,2112,204,0.00114739069249481
"2457",1,2113,204,0
"2723",1,2113,204,0.00107078987639397
"3049",1,2113,204,0.00107078987639397
"2463",1,2114,204,0
"2719",1,2114,204,0.00116278848145157
"3051",1,2114,204,0.00116278848145157
"2465",1,2115,204,0
"2725",1,2115,204,0.0011329788248986
"3054",1,2115,204,0.0011329788248986
"2467",1,2116,204,0
"2721",1,2116,204,0.00141108792740852
"3058",1,2116,204,0.00141108792740852
"2471",1,2201,204,0
"2731",1,2201,204,0.00135590031277388
"3041",1,2201,204,0.00135590031277388
"2475",1,2202,204,0
"2735",1,2202,204,0.00126421125605702
"3060",1,2202,204,0.00126421125605702
"2481",1,2203,204,0
"2729",1,2203,204,0.00134353910107166
"3063",1,2203,204,0.00134353910107166
"2477",1,2204,204,0
"2741",1,2204,204,0.00115283962804824
"3083",1,2204,204,0.00115283962804824
"2479",1,2205,204,0
"2727",1,2205,204,0.00111519487109035
"3072",1,2205,204,0.00111519487109035
"2469",1,2206,204,0
"2733",1,2206,204,0.00109855411574244
"3076",1,2206,204,0.00109855411574244
"2483",1,2207,204,0
"2737",1,2207,204,0.00153852859511971
"3085",1,2207,204,0.00153852859511971
"2473",1,2208,204,0
"2739",1,2208,204,0.00104247499257326
"3087",1,2208,204,0.00104247499257326
"2485",1,2209,204,0
"2747",1,2209,204,0.00128303363453597
"3065",1,2209,204,0.00128303363453597
"2491",1,2210,204,0
"2755",1,2210,204,0.00117050833068788
"3080",1,2210,204,0.00117050833068788
"2497",1,2211,204,0
"2745",1,2211,204,0.00118110736366361
"3078",1,2211,204,0.00118110736366361
"2493",1,2212,204,0
"2753",1,2212,204,0.00134630291722715
"3103",1,2212,204,0.00134630291722715
"2495",1,2213,204,0
"2743",1,2213,204,0.00127060431987047
"3095",1,2213,204,0.00127060431987047
"2499",1,2214,204,0
"2749",1,2214,204,0.00128046912141144
"3099",1,2214,204,0.00128046912141144
"2487",1,2215,204,0
"2751",1,2215,204,0.00136991881299764
"3109",1,2215,204,0.00136991881299764
"2489",1,2216,204,0
"2757",1,2216,204,0.00157002685591578
"3113",1,2216,204,0.00157002685591578
"2310",1,1101,205,0
"2574",1,1101,205,0.00093349750386551
"2828",1,1101,205,0.00093349750386551
"2314",1,1102,205,0
"2570",1,1102,205,0.000901834049727768
"2824",1,1102,205,0.000901834049727768
"2312",1,1103,205,0
"2568",1,1103,205,0.000725438876543194
"2830",1,1103,205,0.000725438876543194
"2324",1,1104,205,0
"2572",1,1104,205,0.000842841574922204
"2832",1,1104,205,0.000842841574922204
"2322",1,1105,205,0
"2580",1,1105,205,0.000884225708432496
"2834",1,1105,205,0.000884225708432496
"2316",1,1106,205,0
"2576",1,1106,205,0.000820793851744384
"2826",1,1106,205,0.000820793851744384
"2318",1,1107,205,0
"2582",1,1107,205,0.000774474639911205
"2836",1,1107,205,0.000774474639911205
"2320",1,1108,205,0
"2578",1,1108,205,0.00084690866060555
"2838",1,1108,205,0.00084690866060555
"2326",1,1109,205,0
"2590",1,1109,205,0.000766618468333036
"2848",1,1109,205,0.000766618468333036
"2328",1,1110,205,0
"2586",1,1110,205,0.000674465205520391
"2852",1,1110,205,0.000674465205520391
"2330",1,1111,205,0
"2584",1,1111,205,0.000926789827644825
"2856",1,1111,205,0.000926789827644825
"2334",1,1112,205,0
"2588",1,1112,205,0.000665004190523177
"2850",1,1112,205,0.000665004190523177
"2332",1,1113,205,0
"2594",1,1113,205,0.000731480482500046
"2860",1,1113,205,0.000731480482500046
"2336",1,1114,205,0
"2592",1,1114,205,0.000682213925756514
"2858",1,1114,205,0.000682213925756514
"2338",1,1115,205,0
"2596",1,1115,205,0.000721093791071326
"2854",1,1115,205,0.000721093791071326
"2340",1,1116,205,0
"2598",1,1116,205,0.00067632703576237
"2862",1,1116,205,0.00067632703576237
"2342",1,1201,205,0
"2600",1,1201,205,0.000798053806647658
"2872",1,1201,205,0.000798053806647658
"2354",1,1202,205,0
"2606",1,1202,205,0.000913744210265577
"2874",1,1202,205,0.000913744210265577
"2356",1,1203,205,0
"2602",1,1203,205,0.000663344340864569
"2876",1,1203,205,0.000663344340864569
"2346",1,1204,205,0
"2608",1,1204,205,0.00085337512427941
"2882",1,1204,205,0.00085337512427941
"2344",1,1205,205,0
"2610",1,1205,205,0.000774065614677966
"2880",1,1205,205,0.000774065614677966
"2348",1,1206,205,0
"2614",1,1206,205,0.000925575732253492
"2884",1,1206,205,0.000925575732253492
"2350",1,1207,205,0
"2612",1,1207,205,0.000922531355172396
"2886",1,1207,205,0.000922531355172396
"2352",1,1208,205,0
"2604",1,1208,205,0.000604944536462426
"2878",1,1208,205,0.000604944536462426
"2358",1,1209,205,0
"2616",1,1209,205,0.000591655028983951
"2896",1,1209,205,0.000591655028983951
"2360",1,1210,205,0
"2620",1,1210,205,0.000724101497326046
"2898",1,1210,205,0.000724101497326046
"2362",1,1211,205,0
"2618",1,1211,205,0.000733984750695527
"2900",1,1211,205,0.000733984750695527
"2366",1,1212,205,0
"2624",1,1212,205,0.000537673651706427
"2904",1,1212,205,0.000537673651706427
"2364",1,1213,205,0
"2626",1,1213,205,0.000777089037001133
"2902",1,1213,205,0.000777089037001133
"2368",1,1214,205,0
"2630",1,1214,205,0.000861968204844743
"2906",1,1214,205,0.000861968204844743
"2370",1,1215,205,0
"2628",1,1215,205,0.000588988186791539
"2908",1,1215,205,0.000588988186791539
"2372",1,1216,205,0
"2622",1,1216,205,0.000525915587786585
"2910",1,1216,205,0.000525915587786585
"2438",1,2101,205,0
"2698",1,2101,205,0.000996478367596865
"2985",1,2101,205,0.000996478367596865
"2448",1,2102,205,0
"2700",1,2102,205,0.000836123421322554
"3013",1,2102,205,0.000836123421322554
"2452",1,2103,205,0
"2696",1,2103,205,0.000889622257091105
"3015",1,2103,205,0.000889622257091105
"2450",1,2104,205,0
"2702",1,2104,205,0.000914226693566889
"3037",1,2104,205,0.000914226693566889
"2440",1,2105,205,0
"2708",1,2105,205,0.00103202275931835
"3026",1,2105,205,0.00103202275931835
"2442",1,2106,205,0
"2710",1,2106,205,0.000775195774622262
"3030",1,2106,205,0.000775195774622262
"2444",1,2107,205,0
"2706",1,2107,205,0.00096765736816451
"3028",1,2107,205,0.00096765736816451
"2446",1,2108,205,0
"2704",1,2108,205,0.000822959817014635
"3035",1,2108,205,0.000822959817014635
"2454",1,2109,205,0
"2714",1,2109,205,0.000951035064645112
"2997",1,2109,205,0.000951035064645112
"2456",1,2110,205,0
"2716",1,2110,205,0.000796464737504721
"3032",1,2110,205,0.000796464737504721
"2462",1,2111,205,0
"2712",1,2111,205,0.000591411138884723
"3039",1,2111,205,0.000591411138884723
"2460",1,2112,205,0
"2718",1,2112,205,0.000788967765402049
"3057",1,2112,205,0.000788967765402049
"2458",1,2113,205,0
"2724",1,2113,205,0.000552699086256325
"3050",1,2113,205,0.000552699086256325
"2464",1,2114,205,0
"2720",1,2114,205,0.000832242541946471
"3052",1,2114,205,0.000832242541946471
"2466",1,2115,205,0
"2726",1,2115,205,0.000675700313877314
"3055",1,2115,205,0.000675700313877314
"2468",1,2116,205,0
"2722",1,2116,205,0.00061643251683563
"3059",1,2116,205,0.00061643251683563
"2472",1,2201,205,0
"2732",1,2201,205,0.000863218971062452
"3042",1,2201,205,0.000863218971062452
"2476",1,2202,205,0
"2736",1,2202,205,0.000663929095026106
"3061",1,2202,205,0.000663929095026106
"2482",1,2203,205,0
"2730",1,2203,205,0.000778455229010433
"3064",1,2203,205,0.000778455229010433
"2478",1,2204,205,0
"2742",1,2204,205,0.000868728326167911
"3084",1,2204,205,0.000868728326167911
"2480",1,2205,205,0
"2728",1,2205,205,0.00075207551708445
"3073",1,2205,205,0.00075207551708445
"2470",1,2206,205,0
"2734",1,2206,205,0.00116347544826567
"3077",1,2206,205,0.00116347544826567
"2484",1,2207,205,0
"2738",1,2207,205,0.000862180604599416
"3086",1,2207,205,0.000862180604599416
"2474",1,2208,205,0
"2740",1,2208,205,0.000673699541948736
"3088",1,2208,205,0.000673699541948736
"2486",1,2209,205,0
"2748",1,2209,205,0.000850078940857202
"3066",1,2209,205,0.000850078940857202
"2492",1,2210,205,0
"2756",1,2210,205,0.000795785570517182
"3081",1,2210,205,0.000795785570517182
"2498",1,2211,205,0
"2746",1,2211,205,0.000823473790660501
"3079",1,2211,205,0.000823473790660501
"2494",1,2212,205,0
"2754",1,2212,205,0.000646184431388974
"3104",1,2212,205,0.000646184431388974
"2496",1,2213,205,0
"2744",1,2213,205,0.000625778164248914
"3096",1,2213,205,0.000625778164248914
"2500",1,2214,205,0
"2750",1,2214,205,0.000703503843396902
"3100",1,2214,205,0.000703503843396902
"2488",1,2215,205,0
"2752",1,2215,205,0.000742855772841722
"3110",1,2215,205,0.000742855772841722
"2490",1,2216,205,0
"2758",1,2216,205,0.00065455719595775
"3114",1,2216,205,0.00065455719595775
"931",1,1101,300,0.47278705239296
"932",1,1102,300,0.451920628547668
"934",1,1103,300,0.442505538463593
"933",1,1104,300,0.449018985033035
"935",1,1105,300,0.441295772790909
"943",1,1106,300,0.434704154729843
"940",1,1107,300,0.425167679786682
"944",1,1108,300,0.430862247943878
"971",1,1109,300,0.41963866353035
"974",1,1110,300,0.413545370101929
"979",1,1111,300,0.411827117204666
"980",1,1112,300,0.397462159395218
"983",1,1113,300,0.388933539390564
"987",1,1114,300,0.378558605909348
"984",1,1115,300,0.383300572633743
"994",1,1116,300,0.381475120782852
"1011",1,1201,300,0.470429688692093
"1016",1,1202,300,0.462337046861649
"1021",1,1203,300,0.45370614528656
"1022",1,1204,300,0.441519796848297
"1023",1,1205,300,0.441622406244278
"1034",1,1206,300,0.431545078754425
"1037",1,1207,300,0.434115558862686
"1038",1,1208,300,0.429285764694214
"1051",1,1209,300,0.42576801776886
"1054",1,1210,300,0.408757090568542
"1061",1,1211,300,0.408568531274796
"1062",1,1212,300,0.39465257525444
"1065",1,1213,300,0.385114341974258
"1076",1,1214,300,0.38912633061409
"1077",1,1215,300,0.386290073394775
"1082",1,1216,300,0.396492719650269
"1091",1,2101,300,0.469668477773666
"1096",1,2102,300,0.466879904270172
"1101",1,2103,300,0.459788888692856
"1102",1,2104,300,0.450378686189651
"1107",1,2105,300,0.441106110811234
"1117",1,2106,300,0.432838499546051
"1116",1,2107,300,0.439169079065323
"1126",1,2108,300,0.430994004011154
"1131",1,2109,300,0.431553930044174
"1136",1,2110,300,0.415400564670563
"1141",1,2111,300,0.408346563577652
"1146",1,2112,300,0.39866578578949
"1147",1,2113,300,0.393587023019791
"1156",1,2114,300,0.391587108373642
"1157",1,2115,300,0.383499085903168
"1169",1,2116,300,0.393862396478653
"1158",1,2201,300,0.474677860736847
"1176",1,2202,300,0.46758508682251
"1181",1,2203,300,0.45556765794754
"1186",1,2204,300,0.451509237289429
"1189",1,2205,300,0.448279410600662
"1196",1,2206,300,0.445438742637634
"1197",1,2207,300,0.441833674907684
"1211",1,2208,300,0.442521721124649
"1198",1,2209,300,0.430647313594818
"1214",1,2210,300,0.42437469959259
"1221",1,2211,300,0.401881605386734
"1226",1,2212,300,0.410031408071518
"1229",1,2213,300,0.397344201803207
"1241",1,2214,300,0.397240340709686
"1244",1,2215,300,0.392342448234558
"1256",1,2216,300,0.401040226221085
"2839",1,1101,302,0.463421374559402
"2841",1,1102,302,0.442611753940582
"2846",1,1103,302,0.432356148958206
"2840",1,1104,302,0.438734203577042
"2845",1,1105,302,0.429103195667267
"2843",1,1106,302,0.4235620200634
"2842",1,1107,302,0.415276348590851
"2844",1,1108,302,0.42018586397171
"2863",1,1109,302,0.408732891082764
"2864",1,1110,302,0.401331752538681
"2865",1,1111,302,0.399471193552017
"2868",1,1112,302,0.384932368993759
"2867",1,1113,302,0.377657979726791
"2869",1,1114,302,0.368145525455475
"2870",1,1115,302,0.370457738637924
"2866",1,1116,302,0.368328213691711
"2888",1,1201,302,0.460335582494736
"2887",1,1202,302,0.452163279056549
"2889",1,1203,302,0.444104582071304
"2892",1,1204,302,0.431421726942062
"2890",1,1205,302,0.430434733629227
"2891",1,1206,302,0.422091037034988
"2893",1,1207,302,0.424325287342072
"2894",1,1208,302,0.419474869966507
"2911",1,1209,302,0.41539192199707
"2913",1,1210,302,0.398928999900818
"2912",1,1211,302,0.397035598754883
"2916",1,1212,302,0.383381992578506
"2914",1,1213,302,0.371714979410172
"2915",1,1214,302,0.377264887094498
"2919",1,1215,302,0.373857736587524
"2920",1,1216,302,0.383471041917801
"2992",1,2101,302,0.459967136383057
"3023",1,2102,302,0.456271976232529
"3033",1,2103,302,0.451286852359772
"3048",1,2104,302,0.440961241722107
"3043",1,2105,302,0.430517584085464
"3044",1,2106,302,0.422327280044556
"3045",1,2107,302,0.428627461194992
"3047",1,2108,302,0.420942008495331
"3016",1,2109,302,0.419179916381836
"3046",1,2110,302,0.406919151544571
"3053",1,2111,302,0.396270930767059
"3074",1,2112,302,0.387396961450577
"3067",1,2113,302,0.381295174360275
"3068",1,2114,302,0.379633963108063
"3071",1,2115,302,0.37024998664856
"3075",1,2116,302,0.380374908447266
"3062",1,2201,302,0.462557852268219
"3070",1,2202,302,0.458157807588577
"3069",1,2203,302,0.444721817970276
"3094",1,2204,302,0.441471099853516
"3091",1,2205,302,0.436475038528442
"3092",1,2206,302,0.434853971004486
"3098",1,2207,302,0.431277394294739
"3102",1,2208,302,0.432997643947601
"3082",1,2209,302,0.420399278402328
"3097",1,2210,302,0.41307145357132
"3093",1,2211,302,0.391613095998764
"3122",1,2212,302,0.397359192371368
"3115",1,2213,302,0.384926110506058
"3116",1,2214,302,0.384893774986267
"3132",1,2215,302,0.379411101341248
"3126",1,2216,302,0.387816876173019
"1",1,1101,400,0
"1539",1,1101,400,0
"2181",1,1101,400,0
"2",1,1102,400,0
"1540",1,1102,400,0
"2182",1,1102,400,0
"3",1,1103,400,0
"1541",1,1103,400,0
"2183",1,1103,400,0
"4",1,1104,400,0
"1542",1,1104,400,0
"2184",1,1104,400,0
"5",1,1105,400,0
"1543",1,1105,400,0
"2185",1,1105,400,0
"6",1,1106,400,0
"1544",1,1106,400,0
"2186",1,1106,400,0
"7",1,1107,400,0
"1545",1,1107,400,0
"2187",1,1107,400,0
"8",1,1108,400,0
"1546",1,1108,400,0
"2188",1,1108,400,0
"9",1,1109,400,0
"1547",1,1109,400,0
"2189",1,1109,400,0
"10",1,1110,400,0
"1548",1,1110,400,0
"2190",1,1110,400,0
"11",1,1111,400,0
"1549",1,1111,400,0
"2191",1,1111,400,0
"12",1,1112,400,0
"1550",1,1112,400,0
"2192",1,1112,400,0
"13",1,1113,400,0
"1551",1,1113,400,0
"2193",1,1113,400,0
"14",1,1114,400,0
"1552",1,1114,400,0
"2194",1,1114,400,0
"15",1,1115,400,0
"1553",1,1115,400,0
"2195",1,1115,400,0
"16",1,1116,400,0
"1554",1,1116,400,0
"2196",1,1116,400,0
"17",1,1201,400,0
"1555",1,1201,400,0
"2197",1,1201,400,0
"18",1,1202,400,0
"1556",1,1202,400,0
"2198",1,1202,400,0
"19",1,1203,400,0
"1557",1,1203,400,0
"2199",1,1203,400,0
"20",1,1204,400,0
"1558",1,1204,400,0
"2200",1,1204,400,0
"21",1,1205,400,0
"1559",1,1205,400,0
"2201",1,1205,400,0
"22",1,1206,400,0
"1560",1,1206,400,0
"2202",1,1206,400,0
"23",1,1207,400,0
"1561",1,1207,400,0
"2203",1,1207,400,0
"24",1,1208,400,0
"1562",1,1208,400,0
"2204",1,1208,400,0
"25",1,1209,400,0
"1563",1,1209,400,0
"2205",1,1209,400,0
"26",1,1210,400,0
"1564",1,1210,400,0
"2206",1,1210,400,0
"27",1,1211,400,0
"1565",1,1211,400,0
"2207",1,1211,400,0
"28",1,1212,400,0
"1566",1,1212,400,0
"2208",1,1212,400,0
"29",1,1213,400,0
"1567",1,1213,400,0
"2209",1,1213,400,0
"30",1,1214,400,0
"1568",1,1214,400,0
"2210",1,1214,400,0
"31",1,1215,400,0
"1569",1,1215,400,0
"2211",1,1215,400,0
"32",1,1216,400,0
"1570",1,1216,400,0
"2212",1,1216,400,0
"33",1,2101,400,0
"1571",1,2101,400,0
"2213",1,2101,400,0
"34",1,2102,400,0
"1572",1,2102,400,0
"2214",1,2102,400,0
"35",1,2103,400,0
"1573",1,2103,400,0
"2215",1,2103,400,0
"36",1,2104,400,0
"1574",1,2104,400,0
"2216",1,2104,400,0
"37",1,2105,400,0
"1575",1,2105,400,0
"2217",1,2105,400,0
"38",1,2106,400,0
"1576",1,2106,400,0
"2218",1,2106,400,0
"39",1,2107,400,0
"1577",1,2107,400,0
"2219",1,2107,400,0
"40",1,2108,400,0
"1578",1,2108,400,0
"2220",1,2108,400,0
"41",1,2109,400,0
"1579",1,2109,400,0
"2221",1,2109,400,0
"42",1,2110,400,0
"1580",1,2110,400,0
"2222",1,2110,400,0
"43",1,2111,400,0
"1581",1,2111,400,0
"2223",1,2111,400,0
"44",1,2112,400,0
"1582",1,2112,400,0
"2224",1,2112,400,0
"45",1,2113,400,0
"1583",1,2113,400,0
"2225",1,2113,400,0
"46",1,2114,400,0
"1584",1,2114,400,0
"2226",1,2114,400,0
"47",1,2115,400,0
"1585",1,2115,400,0
"2227",1,2115,400,0
"48",1,2116,400,0
"1586",1,2116,400,0
"2228",1,2116,400,0
"49",1,2201,400,0
"1587",1,2201,400,0
"2229",1,2201,400,0
"50",1,2202,400,0
"1588",1,2202,400,0
"2230",1,2202,400,0
"51",1,2203,400,0
"1589",1,2203,400,0
"2231",1,2203,400,0
"52",1,2204,400,0
"1590",1,2204,400,0
"2232",1,2204,400,0
"53",1,2205,400,0
"1591",1,2205,400,0
"2233",1,2205,400,0
"54",1,2206,400,0
"1592",1,2206,400,0
"2234",1,2206,400,0
"55",1,2207,400,0
"1593",1,2207,400,0
"2235",1,2207,400,0
"56",1,2208,400,0
"1594",1,2208,400,0
"2236",1,2208,400,0
"57",1,2209,400,0
"1595",1,2209,400,0
"2237",1,2209,400,0
"58",1,2210,400,0
"1596",1,2210,400,0
"2238",1,2210,400,0
"59",1,2211,400,0
"1597",1,2211,400,0
"2239",1,2211,400,0
"60",1,2212,400,0
"1598",1,2212,400,0
"2240",1,2212,400,0
"61",1,2213,400,0
"1599",1,2213,400,0
"2241",1,2213,400,0
"62",1,2214,400,0
"1600",1,2214,400,0
"2242",1,2214,400,0
"63",1,2215,400,0
"1601",1,2215,400,0
"2243",1,2215,400,0
"64",1,2216,400,0
"1602",1,2216,400,0
"2244",1,2216,400,0
"255",2,1101,100,833144.75
"257",2,1102,100,853298.5625
"251",2,1103,100,876893
"275",2,1104,100,902328.4375
"267",2,1105,100,926175.6875
"261",2,1106,100,946220.4375
"263",2,1107,100,964523.9375
"277",2,1108,100,977557.625
"273",2,1109,100,990563.125
"271",2,1110,100,1015894.0625
"265",2,1111,100,1052900.625
"301",2,1112,100,1081661.375
"283",2,1113,100,1106895.5
"281",2,1114,100,1125833
"285",2,1115,100,1137865.625
"295",2,1116,100,1148186.125
"289",2,1201,100,818816.625
"287",2,1202,100,838866.625
"279",2,1203,100,859706.5625
"319",2,1204,100,884126
"297",2,1205,100,908564.5625
"291",2,1206,100,929635.0625
"293",2,1207,100,947752.0625
"309",2,1208,100,964477.0625
"305",2,1209,100,979204.8125
"303",2,1210,100,995691.625
"299",2,1211,100,1027259
"333",2,1212,100,1059439.25
"321",2,1213,100,1087125
"307",2,1214,100,1104425
"311",2,1215,100,1122398.625
"327",2,1216,100,1137687.75
"313",2,2101,100,835219.0625
"317",2,2102,100,855484
"315",2,2103,100,878633.3125
"349",2,2104,100,905599.25
"335",2,2105,100,928832.625
"323",2,2106,100,947541.3125
"325",2,2107,100,967785.375
"341",2,2108,100,985644.375
"329",2,2109,100,998358.625
"331",2,2110,100,1026646.5
"337",2,2111,100,1062630.125
"365",2,2112,100,1091583.25
"351",2,2113,100,1113735.375
"339",2,2114,100,1139177.375
"347",2,2115,100,1155626.75
"361",2,2116,100,1167224.25
"345",2,2201,100,821826
"343",2,2202,100,841239.875
"355",2,2203,100,861462.4375
"371",2,2204,100,887496.125
"367",2,2205,100,910406.1875
"353",2,2206,100,931837.4375
"363",2,2207,100,951898.25
"375",2,2208,100,967756.1875
"359",2,2209,100,983394.375
"357",2,2210,100,1002321.5
"373",2,2211,100,1039246.125
"381",2,2212,100,1068273.25
"379",2,2213,100,1097685.75
"369",2,2214,100,1123450
"377",2,2215,100,1142927.75
"383",2,2216,100,1158285.375
"1209",2,1101,101,785136.375
"1219",2,1102,101,802592
"1224",2,1103,101,820346.125
"1230",2,1104,101,841875.5625
"1235",2,1105,101,847109.3125
"1245",2,1106,101,876123.8125
"1252",2,1107,101,889181.875
"1259",2,1108,101,897090.5625
"1239",2,1109,101,905389.5
"1254",2,1110,101,926124.3125
"1265",2,1111,101,951373.125
"1272",2,1112,101,967566.9375
"1279",2,1113,101,982043.75
"1288",2,1114,101,992997.875
"1293",2,1115,101,993852.75
"1303",2,1116,101,1001754.875
"1284",2,1201,101,774509.6875
"1297",2,1202,101,791951.6875
"1309",2,1203,101,809501
"1316",2,1204,101,829367.25
"1324",2,1205,101,830056.625
"1334",2,1206,101,863949.25
"1339",2,1207,101,878670.4375
"1349",2,1208,101,889931.875
"1319",2,1209,101,899268.3125
"1329",2,1210,101,913211
"1343",2,1211,101,935559.3125
"1353",2,1212,101,955786.375
"1364",2,1213,101,972779.5
"1374",2,1214,101,979460.75
"1379",2,1215,101,988280.9375
"1386",2,1216,101,997867.1875
"1358",2,2101,101,787539.1875
"1372",2,2102,101,807132.9375
"1388",2,2103,101,826746.5625
"1398",2,2104,101,848666.9375
"1404",2,2105,101,858627.4375
"1414",2,2106,101,881932.3125
"1424",2,2107,101,898053.75
"1429",2,2108,101,911445
"1393",2,2109,101,918681.5625
"1409",2,2110,101,939625.25
"1422",2,2111,101,965413.8125
"1437",2,2112,101,983478.3125
"1443",2,2113,101,997674.9375
"1454",2,2114,101,1011898.125
"1460",2,2115,101,1017763.5625
"1473",2,2116,101,1020965.5625
"1433",2,2201,101,780666
"1449",2,2202,101,797187.4375
"1466",2,2203,101,814341.5625
"1477",2,2204,101,835971.5
"1488",2,2205,101,837213.8125
"1495",2,2206,101,872093.3125
"1504",2,2207,101,887563.5625
"1514",2,2208,101,900598.875
"1468",2,2209,101,908931.1875
"1484",2,2210,101,922885
"1500",2,2211,101,952035.6875
"1509",2,2212,101,970074
"1518",2,2213,101,989268.375
"1525",2,2214,101,1003920.0625
"1530",2,2215,101,1013208
"1535",2,2216,101,1019841.3125
"256",2,1101,102,2399457
"258",2,1102,102,2457500
"252",2,1103,102,2525452
"276",2,1104,102,2598706
"268",2,1105,102,2667386
"262",2,1106,102,2725115
"264",2,1107,102,2777829
"278",2,1108,102,2815366
"274",2,1109,102,2852822
"272",2,1110,102,2925775
"266",2,1111,102,3032354
"302",2,1112,102,3115185
"284",2,1113,102,3187859
"282",2,1114,102,3242399
"286",2,1115,102,3277053
"296",2,1116,102,3306776
"290",2,1201,102,2358192
"288",2,1202,102,2415936
"280",2,1203,102,2475955
"320",2,1204,102,2546283
"298",2,1205,102,2616666
"292",2,1206,102,2677349
"294",2,1207,102,2729526
"310",2,1208,102,2777694
"306",2,1209,102,2820110
"304",2,1210,102,2867592
"300",2,1211,102,2958506
"334",2,1212,102,3051185
"322",2,1213,102,3130920
"308",2,1214,102,3180744
"312",2,1215,102,3232508
"328",2,1216,102,3276541
"314",2,2101,102,2405431
"318",2,2102,102,2463794
"316",2,2103,102,2530464
"350",2,2104,102,2608126
"336",2,2105,102,2675038
"324",2,2106,102,2728919
"326",2,2107,102,2787222
"342",2,2108,102,2838656
